Track ID,Track Name,Artists,genres,duration_ms,explicit,popularity,Album,Release Date,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
2FWquqPNxte8iqZ3ATQG0p,All I Wanna Do (K) (Feat. Hoody & Loco),"Jay Park,Hoody,Loco",,216786,False,60,EVERYTHING YOU WANTED,2016-10-20,0.403,0.724,8,-6.064,1,0.246,0.377,0.0,0.0927,0.428,97.133
0L26wNt3MUtn7BrTaHGtjj,Oasis,"Crush,ZICO",,191278,False,45,Oasis,2015-07-09,0.46,0.81,4,-4.158,0,0.254,0.222,0.0,0.435,0.836,96.207
6kKC35sKUh2FUx4M0qAL44,Candy,BAEKHYUN,,227173,False,59,Delight - The 2nd Mini Album,2020-05-25,0.649,0.767,11,-3.838,0,0.0455,0.24,0.0,0.0929,0.608,149.918
784rsBTfzmYwvwlFvUXyn5,Attraction (feat. Dynamo Duo),"BUMKEY,Dynamo Duo",,219192,False,43,Attraction,2013-08-16,0.525,0.848,0,-4.649,1,0.259,0.262,0.0,0.336,0.714,91.514
5quFr5s5PXYfUX5jV2EBZ1,GANADARA (Feat. IU),"Jay Park,IU",,203727,False,58,GANADARA,2022-03-11,0.492,0.615,2,-6.663,1,0.244,0.196,0.0,0.0772,0.458,90.081
4q9JLlC3HIhN4CDC6KlpYK,iffy (Prod. GroovyRoom),"Sik-K,pH-1,Jay Park,GroovyRoom",,259982,False,49,Dingo X H1GHR MUSIC,2017-09-16,0.939,0.519,0,-5.911,1,0.12,0.0715,0.0,0.0658,0.826,135.054
57ziFwpzuFkJi5nP91qnl4,YACHT (k) (Feat. Sik-K),"Jay Park,Sik-K",,246284,False,47,YACHT,2017-07-17,0.726,0.772,10,-4.374,0,0.113,0.451,0.0,0.195,0.778,80.017
6cqH1q7g5GeRVQVMK1Vc7f,Weekend,TAEYEON,,233413,False,52,Weekend,2021-07-06,0.74,0.854,8,-2.209,1,0.0525,0.0783,0.000532,0.253,0.856,114.029
4NKQTbmiBtm1MwqBbQQhpM,DRIVE (Feat. GRAY),"Jay Park,GRAY",,212334,False,48,EVERYTHING YOU WANTED,2016-10-20,0.65,0.749,5,-3.707,0,0.041,0.186,0.0,0.0723,0.929,150.026
4FOZlvdQutqRNcQQRefA7T,Me Like Yuh (K) (Feat. Hoody),"Jay Park,Hoody",,223681,False,44,EVERYTHING YOU WANTED,2016-10-20,0.691,0.82,2,-6.765,1,0.115,0.304,1.83e-06,0.138,0.763,99.966
1mdEvT7X3Rs7vL75fRb8oo,TOUCH,"NCT,NCT 127",,189077,False,52,NCT 2018 EMPATHY,2018-03-14,0.595,0.806,8,-4.644,1,0.141,0.0391,0.0,0.36,0.616,93.126
7k3HNF3yhJescqlMJoDIIX,Dive Into You,NCT DREAM,,192826,False,43,Hello Future - The 1st Album Repackage,2021-06-28,0.767,0.715,4,-3.171,1,0.0493,0.23,0.0,0.139,0.584,75.968
38dC0QJ7eBKb3F27O0i0LT,Highway to Heaven,NCT 127,,200573,False,41,NCT #127 WE ARE SUPERHUMAN - The 4th Mini Album,2019-05-24,0.642,0.729,6,-5.005,1,0.056,0.0297,0.0,0.102,0.536,112.966
1ABWk6RXWcUERLL2Ejunyj,Solo (Feat. Hoody),"Jay Park,Hoody",,220042,False,24,Solo,2015-09-24,0.688,0.646,4,-7.254,1,0.0918,0.118,0.0,0.38,0.67,102.04
4Dr2hJ3EnVh2Aaot6fRwDO,Blueming,IU,,217053,False,64,Love poem,2019-11-18,0.819,0.674,0,-3.145,1,0.0587,0.0849,0.0,0.0667,0.682,106.032
4qkLMfY5sczhls5VDdsrT1,Nike Shoes,"Beenzino,Dynamicduo",,271508,False,39,24:26 (5th Anniversary Remaster Edition),2017-07-10,0.703,0.664,2,-2.723,1,0.239,0.243,0.0,0.157,0.752,92.98
5ZkITfPpcNPnyYGTibkO6m,I,"TAEYEON,Verbal Jint",,206038,False,57,I - The 1st Mini Album,2015-10-07,0.506,0.788,9,-2.372,1,0.0324,0.0666,0.0,0.324,0.233,89.993
6qkx0tenDglbF21CU4wa1k,200%,AKMU,,193321,False,57,PLAY,2014-04-07,0.853,0.638,1,-4.911,1,0.0536,0.379,0.0,0.27,0.872,102.064
2OoG4BqX926Te1vGdMFB2F,Road Trip,NCT 127,,215053,False,35,Sticker - The 3rd Album,2021-09-17,0.75,0.538,5,-4.866,0,0.036,0.123,0.0,0.0937,0.434,87.992
0pYacDCZuRhcrwGUA5nTBe,eight(Prod.&Feat. SUGA of BTS),"IU,SUGA",,167573,False,68,eight,2020-05-06,0.676,0.869,1,-1.573,1,0.0423,0.115,0.0,0.132,0.594,120.029
7tQTOyhv9BAjKoMoegHncb,Summer 127,NCT 127,,217697,False,48,NCT #127 CHERRY BOMB - The 3rd Mini Album,2017-06-14,0.741,0.914,6,-3.975,0,0.0403,0.0862,0.0,0.0933,0.419,125.003
3gDdTft95pQFZhf9qtogIg,My Last,"Jay Park,Loco,GRAY",,237903,False,29,My Last,2015-07-17,0.654,0.899,7,-3.703,1,0.103,0.0502,0.0,0.34,0.633,99.966
0CPWIY1etGeJLg12CAuP4n,BLUE MOON (Prod. GroovyRoom),"HYOLYN,CHANGMO",,203057,False,44,BLUE MOON,2017-04-14,0.786,0.783,5,-5.598,1,0.0451,0.158,0.0,0.109,0.449,106.987
3wEYYVD6uC3A3LhVhqARZv,THRILL RIDE,THE BOYZ,,196333,False,51,THE BOYZ 6TH MINI ALBUM [THRILL-ING],2021-08-09,0.725,0.886,8,-2.21,1,0.037,0.0643,0.0,0.0971,0.715,97.035
0WSTInLqMrT9po0LAHpZCJ,UN Village,BAEKHYUN,,235509,False,58,City Lights - The 1st Mini Album,2019-07-10,0.674,0.589,6,-3.806,0,0.112,0.267,0.0,0.312,0.577,83.985
1TEv7OolmCRlF8TuZiNczt,FREE SMILE,"Lee Hyori,LEE CHANHYUK",,201266,False,21,Seoul Check-in OST Part 10,2022-06-24,0.794,0.637,6,-4.13,1,0.0333,0.179,0.0,0.0937,0.758,115.041
2dGQn6Dqb5PPLqtbmvfcFf,Dreamer,NCT 127,,209160,False,35,Sticker - The 3rd Album,2021-09-17,0.843,0.762,5,-2.121,0,0.112,0.292,0.0,0.042,0.907,109.038
7zDu3l7DDlfSlt20YMKkWo,Martini Blue,DPR LIVE,,195204,False,54,Her,2017-12-07,0.767,0.551,11,-6.654,0,0.118,0.395,0.0,0.13,0.881,139.937
1PCkbjg2mFmrGAqdP8LB8F,To Myself,DPR LIVE,,213446,False,49,Coming To You Live,2017-03-15,0.772,0.836,11,-6.075,1,0.186,0.153,0.0,0.767,0.708,119.974
0Yz3F0UGDibDe8uU69zmjn,And July,"HEIZE,DEAN,dj friz",,226128,False,53,And July,2016-07-18,0.734,0.852,2,-3.85,1,0.0916,0.0401,0.0,0.196,0.787,98.504
4ppKRxity3jJd2hGoVyD4u,No Make Up,Zion.T,,189154,False,56,No Make Up,2015-10-12,0.731,0.402,9,-5.066,1,0.0556,0.411,0.0,0.217,0.515,92.255
3f5XXfnwDmo3z8fJPb9Oxa,V,Jay Park,,227083,False,43,V,2018-09-10,0.827,0.563,10,-7.726,1,0.161,0.421,0.0,0.155,0.856,129.969
3y1Aq9UzyzhMGuVaS8i2oA,"question mark (Feat. CHOIZA Of Dynamicduo, Zion.T)","Primary,CHOIZA,Zion.T",,194115,False,45,Primary And The Messengers LP,2012-10-31,0.702,0.733,3,-3.527,0,0.12,0.216,0.0,0.0643,0.926,96.02
3THdOskGxdJcRbp0DcS4s0,Life Is Still Going On,NCT DREAM,,218586,False,63,Hello Future - The 1st Album Repackage,2021-06-28,0.681,0.749,0,-3.436,0,0.0701,0.158,0.0,0.303,0.676,150.039
5tEouf2s1SPwAIkOHnvWtQ,Aqua Man,Beenzino,,226612,False,45,24:26 (5th Anniversary Remaster Edition),2017-07-10,0.693,0.649,6,-4.608,0,0.205,0.346,0.0,0.226,0.587,94.979
4OHq2ao4pXmGq9OOuP3lxb,Johnny,"Primary,Dynamicduo",,234292,False,46,Johnny,2012-03-07,0.737,0.605,1,-4.557,1,0.151,0.269,0.0,0.0898,0.802,99.905
0GOUfBUZNRPrun6CygEn7x,The Truth Is,Jay Park,,236537,False,17,The Truth Is,2016-03-22,0.563,0.713,10,-7.094,0,0.0934,0.146,0.0,0.178,0.691,77.019
15c7KZTrsCUxCQcOdUVELc,Galaxy,BOL4,,213853,False,58,Full Album RED PLANET,2016-08-29,0.483,0.814,0,-2.407,1,0.143,0.683,0.0,0.0918,0.696,82.814
1xfu5RELA5t2E2KeOG2ePD,How Do You Think,CHEEZE,,205693,False,9,Q,2016-06-16,0.877,0.516,6,-6.045,1,0.0341,0.491,0.0,0.0908,0.884,100.965
4t2FIqZJORKZGSKg30SShr,NAKKA (with IU),"AKMU,IU",,212807,False,52,NEXT EPISODE,2021-07-26,0.816,0.636,10,-6.95,0,0.101,0.0732,2.81e-05,0.118,0.499,100.923
2Go7eMyOdfKqKOC4x32RYt,Elevator (127F),NCT 127,,209880,False,39,NCT #127 Neo Zone - The 2nd Album,2020-03-06,0.731,0.707,4,-3.808,0,0.0581,0.105,0.0,0.404,0.58,103.971
4iJyTp1KwCeBKhf7h0SwsD,REALLY REALLY,WINNER,,203056,False,59,FATE NUMBER FOR,2017-04-04,0.765,0.77,2,-3.16,1,0.0592,0.167,0.0,0.0854,0.581,103.005
02Vb9vfZUmqAKNhQwFjPSZ,I LOVE U,WINNER,,176000,False,46,HOLIDAY,2022-07-05,0.782,0.683,0,-3.31,1,0.0604,0.021,0.0,0.0576,0.885,105.024
6xZbRSkdowxgRj6U8qQF1b,ISLAND,WINNER,,207768,False,42,OUR TWENTY FOR,2017-08-04,0.816,0.758,3,-4.249,0,0.0467,0.342,0.0,0.349,0.79,102.983
53aqjDsLqCVPWAD2I7MifO,Hold,WINNER,,176351,False,26,Hold,2020-03-26,0.697,0.652,8,-5.473,1,0.0611,0.0476,0.0,0.0324,0.617,155.929
4ayr28xOK5Jp5Ag1vNMopT,MILLIONS,WINNER,,208283,False,38,MILLIONS,2018-12-19,0.807,0.664,8,-4.543,1,0.0611,0.0602,0.0,0.0668,0.812,109.039
4Sk31AucPyWuAEztAu2dEA,AH YEAH,WINNER,,176906,False,46,WE,2019-05-15,0.798,0.721,7,-5.052,1,0.0389,0.356,0.0,0.177,0.876,128.012
1DEJaWgi8ZKdStRO0iUX6e,Salang Salang,meenoi,,182700,False,36,In My Room,2021-10-13,0.739,0.752,5,-3.845,1,0.258,0.667,0.0,0.104,0.929,150.022
35IJPK0rh5w4GwKvqHvnoZ,2 KIDS,TAEMIN,,213186,False,35,2 KIDS,2020-08-04,0.613,0.698,2,-5.437,1,0.0671,0.159,0.0,0.0873,0.499,103.877
1ssN3REdzr9dUIZ6T8rD1T,Be Your Enemy,"TAEMIN,WENDY",,215386,False,40,Never Gonna Dance Again : Act 2 - The 3rd Album,2020-11-09,0.625,0.674,4,-6.233,1,0.171,0.663,0.0,0.135,0.704,103.897
5Hvi3XSS00txHgZB6UZhFl,Think Of You,TAEMIN,,198266,False,36,Never Gonna Dance Again : Act 2 - The 3rd Album,2020-11-09,0.595,0.722,8,-7.829,1,0.177,0.223,3.11e-06,0.113,0.644,104.487
2aSoUIBolhj734OqGn5ave,About Love,Red Velvet,,205974,False,41,Perfect Velvet - The 2nd Album,2017-11-17,0.611,0.82,6,-3.838,1,0.204,0.162,0.0,0.17,0.78,191.908
2pIUpMhHL6L9Z5lnKxJJr9,Attention,NewJeans,,180066,False,76,NewJeans 1st EP 'New Jeans',2022-08-01,0.811,0.648,10,-3.684,0,0.0368,0.236,0.0,0.0761,0.695,104.988
2DwUdMJ5uxv20EhAildreg,Cookie,NewJeans,,235562,False,72,NewJeans 1st EP 'New Jeans',2022-08-01,0.847,0.638,0,-3.764,1,0.0575,0.0596,0.0,0.0894,0.661,156.935
2vB4yOqziDfoG9lnWxU2US,Digital Lover (GRAY ver.),GRAY,,205833,False,16,Digital Lover (GRAY ver.),2020-03-26,0.486,0.686,3,-2.919,0,0.144,0.405,0.000317,0.162,0.643,86.909
2g0LdZQce9xlcHb1mBJyuz,strawberry moon,IU,,205333,False,58,strawberry moon,2021-10-19,0.475,0.712,6,-3.306,1,0.0431,0.138,0.0,0.0936,0.443,169.796
1LNlfvPQmB0cqYJQQskZ8x,MOMMAE (Feat. Ugly Duck),"Jay Park,Ugly Duck",,204991,False,66,WORLDWIDE,2015-11-05,0.694,0.691,0,-4.791,1,0.287,0.226,0.0,0.104,0.678,93.91
03D2t5wn77cpCxH8p99ZvA,BODY,MINO,,199335,False,48,The MOBB,2016-09-08,0.759,0.817,9,-3.102,0,0.0802,0.0349,0.0,0.27,0.389,140.028
1dmi9lVthTKjuemmO8ucWm,Love Theory,"TAEYONG,Wonstein",,199920,False,55,Love Theory - SM STATION,2022-04-14,0.878,0.71,10,-5.127,1,0.0473,0.367,0.0,0.099,0.888,119.991
03qu1u4hDyepQQi2lNxCka,Traffic light,Lee Mujin,,231586,False,54,Traffic light,2021-05-14,0.609,0.717,6,-3.547,0,0.0597,0.0965,0.0,0.0694,0.545,97.026
4dMGKGfaWMZNLQEjkd8lme,Travel,BOL4,,220980,False,51,Red Diary Page.2,2018-05-24,0.708,0.889,1,-2.879,1,0.0622,0.46,0.0,0.113,0.645,128.05
3cGp1jXxLReLKz7QgVbWZR,Hello,JOY,,218880,False,59,Hello - Special Album,2021-05-31,0.392,0.894,2,-1.399,1,0.0459,0.351,0.0,0.349,0.644,185.869
2LwH6T39A5IODRgPv9XitR,Rooftop,N.Flying,,210652,False,54,FLY HIGH PROJECT #2 'Rooftop',2019-01-02,0.692,0.9,0,-2.188,1,0.051,0.532,0.0,0.235,0.915,96.989
3GcTcXCJLVdy7iYhSKPGUp,비행기,Turtles,,212960,False,41,거북이 사요!!,2006-07-20,0.745,0.986,7,-2.442,1,0.0683,0.197,0.0,0.374,0.861,119.963
2uOZL6RmxbeBuMdO4uDGq7,Dingo X meenoi - DOOL,meenoi,,179678,False,0,Dingo X meenoi - DOOL,2021-04-21,0.928,0.525,4,-6.216,1,0.049,0.816,0.000183,0.163,0.933,130.001
6vvoQKMci0NB7Zbo10t61N,DA DA!,meenoi,,174250,False,31,DA DA!,2020-09-11,0.811,0.652,7,-3.313,1,0.288,0.451,0.0,0.0285,0.914,170.031
24aNJe1sZzjUyJI2WuPzud,busy guy,meenoi,,225125,False,30,DA DA!,2020-09-11,0.841,0.561,10,-4.057,1,0.0471,0.435,2.97e-06,0.104,0.848,121.893
3AjWddhlSnA3PO8DQYXgSD,Cereal,"Crush,ZICO",,218096,False,42,wonderlost,2018-07-13,0.882,0.567,9,-6.093,0,0.0377,0.555,0.0,0.108,0.583,115.059
6aHDQYNU4atE6TV0aJNH9R,Down For You (Art. 한다윗)(Prod. FRAVIXX),Anonymous Artists (어나니머스 아티스트),,216000,False,8,ARTIST. 한다윗,2018-12-27,0.775,0.731,5,-4.169,0,0.164,0.561,0.0,0.168,0.787,135.01
5Yzw5YbXcfkcBEe7Cc0TjL,Dither (Art. JUNNY & yelloasis),Anonymous Artists (어나니머스 아티스트),,202666,False,8,ARTIST. JUNNY & yelloasis,2018-10-11,0.696,0.578,9,-10.055,1,0.108,0.275,0.0,0.0838,0.541,135.061
2IG7tuUwfSKe9Rbr05kM4R,Island Island,Bye Bye Badman,,226199,False,0,AUTHENTIC,2015-06-04,0.612,0.847,7,-5.711,0,0.083,1.82e-05,0.000373,0.0519,0.948,104.001
6tRzqvMtnfDZY80WRh4csu,Tie a Cherry,CL,,190050,False,49,ALPHA,2021-10-20,0.748,0.771,10,-4.79,0,0.08,0.0752,2.45e-05,0.168,0.624,158.209
5ctLj8Dg7yucz4TPwruzyx,Lover Like Me,CL,,177845,False,42,ALPHA,2021-10-20,0.681,0.636,1,-4.062,1,0.0639,0.00643,4.07e-06,0.227,0.459,157.976
7EUIqHUc6qKk7iVdG1W7RE,Let It,CL,,184573,False,39,ALPHA,2021-10-20,0.732,0.895,8,-1.713,1,0.0663,0.0627,0.0,0.109,0.41,164.165
0pZYTeHCXSiWT4tVEyhCes,5 STAR,CL,,200560,False,46,ALPHA,2021-10-20,0.754,0.565,1,-5.147,0,0.0539,0.0831,1.43e-06,0.131,0.264,118.027
1Rf0Y5oIbtreaNBjmiob5d,Senseless (feat. pH-1),"Phe R.E.D.S,pH-1",,229514,False,35,Senseless (feat. pH-1),2019-08-23,0.737,0.609,0,-4.179,1,0.0323,0.194,6.32e-06,0.0702,0.534,116.013
70oQAxDJi3BgLv8cKdnPBn,I Got Your Back,Jay Park,,214675,False,23,New Breed,2012-02-07,0.516,0.62,11,-7.061,1,0.139,0.393,0.0,0.11,0.879,115.994
2UVSOzDpUyZraoQ3Jf6lF6,Limousine (Feat. KRNFX),"Jay Park,KRNFX",,243593,False,36,EVERYTHING YOU WANTED,2016-10-20,0.636,0.787,1,-4.981,0,0.223,0.0746,0.0,0.157,0.899,102.758
1fRIaQ4nHZF5FybsAsqKZz,SOJU (feat. 2 Chainz),"Jay Park,2 Chainz",,228840,False,35,Ask Bout Me,2018-07-20,0.812,0.535,4,-4.355,0,0.0606,0.327,0.0,0.143,0.208,121.994
34HSEUn4YGAFBW9OHGIkU7,Boat,george,,191994,False,52,Boat,2017-11-17,0.792,0.566,9,-6.929,1,0.252,0.389,0.0,0.56,0.922,140.099
1ZLrDPgR7mvuTco3rQK8Pk,Way Back Home (feat. Conor Maynard) - Sam Feldt Edit,"SHAUN,Conor Maynard,Sam Feldt",,192452,False,68,Way Back Home (feat. Conor Maynard) [Sam Feldt Edit],2018-12-21,0.737,0.747,10,-4.818,1,0.0323,0.269,0.0,0.219,0.447,105.943
2xYnqYBNL62ypPiA0wjD0s,AUTOMATIC,"Chancellor,Babylon,twlv,Moon Sujin,BIBI,Jiselle",,268293,False,44,AUTOMATIC,2020-10-14,0.72,0.703,8,-5.281,1,0.0409,0.133,0.0,0.121,0.492,99.999
3BqfHyw9cLm6POreivziWN,Missing You (Feat. Kim Yuna),"G-DRAGON,Kim Yuna",,207089,False,49,One of a Kind,2012-09-15,0.742,0.792,5,-4.713,1,0.0651,0.138,0.0,0.0704,0.78,123.001
54MyNwbN6GUUgsG0Co3owW,"Airplane Mode (Feat. Juhan Lee, Hyewon of Winterplay & Simo)","Dynamicduo,Juhan Lee,Hyewon,SIMO (MA)",,300373,False,10,LUCKYNUMBERS,2013-07-01,0.686,0.748,8,-5.561,1,0.0825,0.0904,0.0,0.172,0.722,137.915
1Zhu3hBdD87txCgJvj3jrU,BAAAM (Feat. Muzie of UV),"Dynamicduo,Muzie",,220880,False,33,LUCKYNUMBERS,2013-07-01,0.61,0.8,7,-5.544,1,0.212,0.0443,0.0,0.0405,0.682,99.193
3TPvrMAd1hbPRXuHCRX0Pl,AEAO,"Dynamicduo,DJ Premier",,316944,False,66,A Giant Step,2014-07-16,0.446,0.764,2,-6.479,1,0.181,0.057,0.0,0.141,0.576,152.604
5B2VhCVKO43v2P9r83mYZ6,In The Air,Crush,,213958,False,23,Interlude,2016-05-06,0.574,0.561,4,-6.067,0,0.12,0.203,0.0112,0.623,0.622,90.036
7EBxRB5zybo2zutJuiAwoF,WATER (Prod. by GooseBumps),"Sik-K,Woodie Gochild,pH-1,HAON,Jay Park",,262560,False,37,WATER,2019-07-30,0.871,0.633,8,-5.96,1,0.0915,0.0296,0.0,0.0402,0.664,107.024
1ihIXI2MVklmJdPvIUxExZ,party (SHUT DOWN),"Sik-K,Crush",,216113,False,45,H.A.L.F (Have.A.Little.Fun),2017-06-05,0.702,0.587,8,-5.816,1,0.122,0.273,0.0,0.0631,0.773,140.005
5WQC05Grv4VpCYYwKzJYzY,Laputa (Feat. Crush),"DPR LIVE,Crush",,217334,False,41,Coming To You Live,2017-03-15,0.818,0.486,4,-7.037,0,0.235,0.319,0.0,0.247,0.679,122.79
1dN4Z7wZTQXLEl33RkMO3a,Text Me,DPR LIVE,,177342,False,55,Her,2017-12-07,0.846,0.592,5,-6.452,0,0.28,0.146,0.0,0.258,0.757,134.024
5rZkRaL4AjykFgw49KULyo,Jam & Butterfly,"DPR LIVE,Crush,eaJ",,208040,False,53,Jam & Butterfly,2020-11-27,0.821,0.769,6,-5.379,0,0.0967,0.174,0.00105,0.0842,0.661,148.017
2IgbYlOlFpiSFYnsqB39lM,Jasmine,DPR LIVE,,201510,False,61,Jasmine,2017-10-08,0.597,0.486,8,-5.893,1,0.0986,0.331,0.0,0.14,0.397,137.68
7p5iFapJ56W9Swmu9NT00L,NO BREAK (Prod. GooseBumps & Simon Dominic),"HolyBang,Simon Dominic,Loco",,139093,False,27,Street Woman Fighter(SWF) Special,2021-10-27,0.704,0.617,4,-5.86,0,0.365,0.101,0.0,0.112,0.622,88.385
4MidkNeonif4PcWSjkwOb7,Don’t,"Loco,HWASA",,231654,False,58,"The Hyena on the Keyboard, Pt. 4",2018-04-21,0.849,0.486,1,-7.049,1,0.0669,0.538,0.0,0.127,0.546,92.022
0JJeoiCAa1hwcBsPxBN2w4,"Sunday (feat. HEIZE, Jay Park)","GroovyRoom,HEIZE,Jay Park",,182300,False,43,EVERYWHERE,2017-07-24,0.693,0.797,7,-5.694,0,0.193,0.0824,0.0,0.108,0.661,102.908
3fzXOnkPoLKtMopMoRbCkz,I Am Better Off,"Wildson,LaKesha Nugent",,212536,False,40,I Am Better Off,2018-07-20,0.764,0.71,4,-6.132,0,0.041,0.102,2.62e-05,0.409,0.503,119.982
0prbvDtiY8FrZKEj8LF4Rs,I Like You (A Happier Song) (with Doja Cat),"Post Malone,Doja Cat",,192840,False,56,Twelve Carat Toothache,2022-06-03,0.736,0.681,5,-6.063,1,0.0745,0.106,0.0,0.12,0.481,100.924
21AziTMaZwcLflGMAj85o5,All 4 Nothing (I'm So In Love),Lauv,,183014,False,57,All 4 Nothing (I'm So In Love),2022-04-08,0.72,0.819,1,-4.588,1,0.0362,0.0411,0.0,0.0606,0.898,131.99
7B0jvve829GGdU5kFttQTY,Cross Your Mind,Niall Horan,,228767,False,56,Heartbreak Weather,2020-03-13,0.626,0.796,1,-3.963,1,0.0451,0.0154,0.0,0.35,0.758,123.993
3yqDlqS99JnWRCQj2bwu35,Better Alone,Peder Elias,,155093,False,39,Love & Loneliness,2022-04-29,0.776,0.591,11,-7.835,1,0.048,0.209,0.0,0.524,0.964,125.953
0CJujB84MFibxHqxFQVLu1,so done,joan,,174719,False,29,so done (bye),2021-10-07,0.857,0.635,9,-5.024,1,0.0397,0.101,3.33e-06,0.178,0.963,125.017
10xV5l9nhLvFpR8mqzs0bL,Numb,"Marshmello,Khalid",,155588,False,75,Numb,2022-06-10,0.912,0.774,0,-4.673,0,0.0455,0.121,0.0127,0.101,0.632,119.966
0onRRPMlJ5OmWppoJtVwKD,As Good as It Gets,Leftrightcenter,,170526,False,29,As Good as It Gets,2017-11-10,0.75,0.846,2,-2.938,1,0.0465,0.0735,0.0,0.203,0.867,114.097
6pQadiopoIsS4x78tjSkJt,LA Girls,Charlie Puth,,197106,False,53,Voicenotes,2018-05-11,0.869,0.642,8,-5.03,0,0.0367,0.359,1.42e-06,0.0694,0.917,99.992
5c0lWlmIyCq7hzBhpZasYL,Weekend Vibe,Jubël,,166909,False,52,Weekend Vibe,2021-01-15,0.688,0.742,5,-6.363,1,0.0496,0.00912,1.37e-06,0.186,0.74,110.026
5428XgSLRJfpMRN3r6YXob,Holiday,Little Mix,,213600,False,52,Confetti,2020-11-06,0.691,0.68,5,-6.007,1,0.185,0.0875,0.0,0.0618,0.676,106.106
1PckUlxKqWQs3RlWXVBLw3,About Damn Time,Lizzo,,191822,False,71,About Damn Time,2022-04-14,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966
3lpshfvmjrxGm9xr3x47F2,What's Been On Your Mind?,Surfaces,,172490,False,0,What's Been On Your Mind?,2022-06-10,0.736,0.667,1,-4.716,1,0.0303,0.0158,0.0,0.131,0.774,116.973
21MTrMaaTtwOOcZaYBZb6I,She Said,Forester,,159734,False,29,Watercolor,2022-03-11,0.397,0.877,3,-6.376,1,0.141,0.143,0.000422,0.271,0.433,188.01
4LRPiXqCikLlN15c3yImP7,As It Was,Harry Styles,,167303,False,35,As It Was,2022-03-31,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93
2GJGYWXTjHFuTFxdbnHVrh,supercuts,Jeremy Zucker,,206599,False,29,supercuts,2020-07-24,0.814,0.537,11,-8.313,1,0.138,0.0771,2.22e-06,0.0932,0.758,127.995
6JV2JOEocMgcZxYSZelKcc,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,,236001,False,77,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",2016-05-06,0.666,0.83,0,-5.715,1,0.0751,0.0123,0.0,0.191,0.702,113.03
4j5gXarJqoiwh4ZIAqZcmh,How Do You Love Somebody,Why Don't We,,180065,False,55,How Do You Love Somebody,2022-05-31,0.634,0.778,9,-4.135,1,0.0809,0.0189,0.0,0.291,0.462,155.982
7wAvRww7Q2lvuUVNJX11Wq,Love You Like That,New Rules,,144453,False,27,Go The Distance,2022-06-03,0.753,0.736,4,-4.51,1,0.042,0.0676,0.0459,0.199,0.928,103.917
7jEyX4bqaCSdMN4D4JNnVj,Mama,"Jonas Blue,William Singe",,184133,False,72,Blue,2018-11-09,0.738,0.794,11,-4.118,0,0.0416,0.101,0.0,0.0533,0.566,104.014
4qF9gvQLldh2kLrPlahmO5,Vinyl,Fly By Midnight,,203838,False,37,New York Nostalgia,2018-03-23,0.708,0.651,8,-7.442,1,0.0468,0.181,0.000327,0.308,0.476,105.969
7h5JV2j5wEwMP2hQE12Nk4,Roses,Finn Askew,,201700,False,51,Roses,2020-07-31,0.713,0.595,1,-5.519,1,0.0653,0.592,0.0,0.123,0.32,114.972
0QpOqKz66ZxHNqj2PPHiFF,Backyard Boy,Claire Rosinkranz,,129240,False,57,BeVerly Hills BoYfRiEnd,2020-08-14,0.817,0.634,5,-7.246,1,0.162,0.321,0.0,0.0735,0.453,138.015
3PHPOaCSUZqfZNje6oZqw0,In Touch (feat. Charli Taft & Daul),"Midas Hutch,Charli Taft,Daul",,221043,False,22,Freeze,2020-06-24,0.818,0.556,8,-7.137,1,0.0879,0.0713,2.48e-05,0.156,0.667,106.065
4ztw0mBC6VBiLV79yRHDQW,Be Okay (with HRVY),"R3HAB,HRVY",,141600,False,0,Be Okay (with HRVY),2020-05-22,0.73,0.558,8,-6.535,1,0.0786,0.0179,0.0,0.128,0.618,100.066
7aGyRfJWtLqgJaZoG9lJhE,Mad at Disney,salem ilese,,136838,False,3,Mad at Disney,2020-07-24,0.738,0.621,0,-7.313,1,0.0486,0.424,7.39e-06,0.692,0.715,113.968
4nZhS4vsnO50wnSyMJraBj,Upside Down (feat. Charlie Puth),"JVKE,Charlie Puth",,116000,False,45,Upside Down (feat. Charlie Puth),2020-10-30,0.816,0.444,2,-9.635,1,0.0546,0.284,0.0243,0.225,0.566,120.022
25z8owEmoK46fws0iWUuXv,let me let you go,John K,,142111,False,21,love + everything else,2020-11-13,0.638,0.666,1,-5.554,1,0.0615,0.0332,2.4e-06,0.136,0.627,186.037
5ld8E3DVBXCCWQ54yrkWVp,305,Shawn Mendes,,189072,False,55,Wonder,2020-12-04,0.562,0.869,6,-5.38,1,0.058,0.205,0.0293,0.122,0.928,164.936
4jlFQMGIn42SphX3hk2r8l,Dance Alone,Tayla Parx,,153026,False,39,Coping Mechanisms,2020-11-20,0.767,0.542,6,-5.941,0,0.0629,0.041,0.0,0.0933,0.911,99.012
